Pruning Completed
-----------------------------------------------
[STAGE 3] Finetune for 25 epochs after Pruning
-----------------------------------------------
Ultralytics 8.3.176  Python-3.10.11 torch-2.7.1+cu118 CUDA:0 (NVIDIA GeForce RTX 3060, 12288MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, augment=False, auto_augment=randaugment, batch=2, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=C:/Users/PC/Desktop/Project/Torch-Pruning/examples/yolov11n/27073186/TXL-PBC/TXL-PBC/data.yaml, degrees=0.0, deterministic=True, device=None, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, epochs=25, erasing=0.4, exist_ok=True, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, imgsz=640, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.001, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=yolo11n.pt, momentum=0.937, mosaic=1.0, multi_scale=False, name=pruned_b2_5.0%_after_finetune, nbs=64, nms=False, opset=None, optimize=False, optimizer=auto, overlap_mask=True, patience=100, perspective=0.0, plots=True, pose=12.0, pretrained=True, profile=False, project=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs, rect=False, resume=False, retina_masks=False, save=True, save_conf=False, save_crop=False, save_dir=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b2_5.0%_after_finetune, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.5, seed=0, shear=0.0, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=detect, time=None, tracker=botsort.yaml, translate=0.1, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=8, workspace=None
Freezing layer 'model.23.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.00.0 ms, read: 429.9303.2 MB/s, size: 29.0 KB)
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\92129d1652e75c3892beb376df57d274.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\a8581e04ac765bd3ad658cf8e530a6ea.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\c255521a08b75da09373db44e7f099c5.png: 17 duplicate labels removed
[34m[1mval: [0mFast image access  (ping: 0.00.0 ms, read: 434.0148.7 MB/s, size: 37.5 KB)
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\val\0ac132c270355979b686c0801e558849.png: 15 duplicate labels removed
Plotting labels to C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b2_5.0%_after_finetune\labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.001' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m AdamW(lr=0.001429, momentum=0.9) with parameter groups 89 weight(decay=0.0), 96 weight(decay=0.0005), 95 bias(decay=0.0)
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 16/63 [00:00<00:01, 32.74it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  32%|###1      | 20/63 [00:00<00:01, 32.68it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###8      | 24/63 [00:00<00:01, 33.71it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  44%|####4     | 28/63 [00:00<00:01, 34.55it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  51%|#####     | 32/63 [00:00<00:00, 33.67it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  57%|#####7    | 36/63 [00:01<00:00, 33.12it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  63%|######3   | 40/63 [00:01<00:00, 31.64it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  70%|######9   | 44/63 [00:01<00:00, 30.94it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  76%|#######6  | 48/63 [00:01<00:00, 32.04it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  83%|########2 | 52/63 [00:01<00:00, 32.01it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  89%|########8 | 56/63 [00:01<00:00, 32.88it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  95%|#########5| 60/63 [00:01<00:00, 32.87it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 63/63 [00:01<00:00, 33.00it/s]

                   all        252       3737      0.961      0.948       0.98       0.83



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/441 [00:00<?, ?it/s]
       8/25     0.695G     0.6612     0.4274      1.089         43        640:   0%|          | 0/441 [00:00<?, ?it/s]
       8/25     0.695G     0.5835     0.3942      1.035         45        640:   0%|          | 0/441 [00:00<?, ?it/s]
       8/25     0.695G     0.5835     0.3942      1.035         45        640:   0%|          | 2/441 [00:00<00:24, 18.26it/s]
       8/25     0.695G     0.6122     0.3994      1.057         31        640:   0%|          | 2/441 [00:00<00:24, 18.26it/s]
       8/25     0.695G     0.6268     0.4367      1.092         17        640:   0%|          | 2/441 [00:00<00:24, 18.26it/s]
       8/25     0.695G     0.6268     0.4367      1.092         17        640:   1%|          | 4/441 [00:00<00:25, 16.84it/s]
       8/25     0.695G     0.5932     0.4258      1.053         47        640:   1%|          | 4/441 [00:00<00:25, 16.84it/s]
       8/25     0.695G     0.5949     0.4154      1.049         41        640:   1%|          | 4/441 [00:00<00:25, 16.84it/s]
       8/25     0.695G     0.5842     0.4108      1.042         36        640:   1%|          | 4/441 [00:00<00:25, 16.84it/s]
       8/25     0.695G     0.5842     0.4108      1.042         36        640:   2%|1         | 7/441 [00:00<00:27, 15.81it/s]
       8/25     0.695G     0.5679     0.4142      1.033         37        640:   2%|1         | 7/441 [00:00<00:27, 15.81it/s]
       8/25     0.695G     0.5732     0.4167      1.032         56        640:   2%|1         | 7/441 [00:00<00:27, 15.81it/s]
       8/25     0.695G     0.5732     0.4167      1.032         56        640:   2%|2         | 9/441 [00:00<00:26, 16.54it/s]
       8/25     0.695G     0.5604     0.4165      1.025         29        640:   2%|2         | 9/441 [00:00<00:26, 16.54it/s]
       8/25     0.695G      0.578     0.4246      1.023         45        640:   2%|2         | 9/441 [00:00<00:26, 16.54it/s]
       8/25     0.695G      0.578     0.4246      1.023         45        640:   2%|2         | 11/441 [00:00<00:24, 17.40it/s]
       8/25     0.695G     0.5807     0.4288      1.026         26        640:   2%|2         | 11/441 [00:00<00:24, 17.40it/s]
       8/25     0.695G      0.579     0.4297      1.019         68        640:   2%|2         | 11/441 [00:00<00:24, 17.40it/s]
       8/25     0.695G      0.579     0.4297      1.019         68        640:   3%|2         | 13/441 [00:00<00:25, 16.83it/s]
       8/25     0.695G     0.5787     0.4314      1.021         27        640:   3%|2         | 13/441 [00:00<00:25, 16.83it/s]
       8/25     0.695G      0.582     0.4295      1.031         22        640:   3%|2         | 13/441 [00:00<00:25, 16.83it/s]
       8/25     0.695G     0.5725     0.4224      1.024         34        640:   3%|2         | 13/441 [00:00<00:25, 16.83it/s]
       8/25     0.695G     0.5725     0.4224      1.024         34        640:   4%|3         | 16/441 [00:00<00:24, 17.44it/s]
       8/25     0.695G     0.5733      0.423      1.026         38        640:   4%|3         | 16/441 [00:00<00:24, 17.44it/s]
       8/25     0.695G     0.5836     0.4227      1.029         39        640:   4%|3         | 16/441 [00:01<00:24, 17.44it/s]
       8/25     0.695G     0.5836     0.4227      1.029         39        640:   4%|4         | 18/441 [00:01<00:24, 17.40it/s]
       8/25     0.695G     0.5816       0.42      1.029         27        640:   4%|4         | 18/441 [00:01<00:24, 17.40it/s]
       8/25     0.695G     0.5785     0.4168      1.026         36        640:   4%|4         | 18/441 [00:01<00:24, 17.40it/s]
       8/25     0.695G     0.5785     0.4168      1.026         36        640:   5%|4         | 20/441 [00:01<00:24, 17.00it/s]
       8/25     0.695G     0.5738     0.4146      1.023         34        640:   5%|4         | 20/441 [00:01<00:24, 17.00it/s]
       8/25     0.695G     0.5757     0.4179      1.022         52        640:   5%|4         | 20/441 [00:01<00:24, 17.00it/s]
       8/25     0.695G     0.5757     0.4179      1.022         52        640:   5%|4         | 22/441 [00:01<00:24, 17.44it/s]
       8/25     0.695G     0.5766     0.4224      1.024         23        640:   5%|4         | 22/441 [00:01<00:24, 17.44it/s]
       8/25     0.695G     0.5758     0.4223      1.021         48        640:   5%|4         | 22/441 [00:01<00:24, 17.44it/s]
       8/25     0.695G     0.5758     0.4223      1.021         48        640:   5%|5         | 24/441 [00:01<00:24, 17.15it/s]
       8/25     0.695G     0.5852     0.4277      1.031         24        640:   5%|5         | 24/441 [00:01<00:24, 17.15it/s]
       8/25     0.695G     0.5893     0.4302      1.035         29        640:   5%|5         | 24/441 [00:01<00:24, 17.15it/s]
       8/25     0.695G     0.5893     0.4302      1.035         29        640:   6%|5         | 26/441 [00:01<00:24, 16.77it/s]
       8/25     0.695G     0.5932     0.4309      1.033         47        640:   6%|5         | 26/441 [00:01<00:24, 16.77it/s]
       8/25     0.695G     0.5993     0.4333      1.039         36        640:   6%|5         | 26/441 [00:01<00:24, 16.77it/s]
       8/25     0.695G     0.5993     0.4333      1.039         36        640:   6%|6         | 28/441 [00:01<00:24, 16.68it/s]
       8/25     0.695G     0.6134     0.4389      1.049         26        640:   6%|6         | 28/441 [00:01<00:24, 16.68it/s]
       8/25     0.695G     0.6184     0.4402       1.05         38        640:   6%|6         | 28/441 [00:01<00:24, 16.68it/s]
       8/25     0.695G     0.6184     0.4402       1.05         38        640:   7%|6         | 30/441 [00:01<00:24, 16.91it/s]
       8/25     0.695G     0.6126     0.4369      1.045         39        640:   7%|6         | 30/441 [00:01<00:24, 16.91it/s]
       8/25     0.695G      0.609     0.4366      1.044         33        640:   7%|6         | 30/441 [00:01<00:24, 16.91it/s]
       8/25     0.695G      0.609     0.4366      1.044         33        640:   7%|7         | 32/441 [00:01<00:24, 16.38it/s]
       8/25     0.695G     0.6091     0.4366      1.042         65        640:   7%|7         | 32/441 [00:01<00:24, 16.38it/s]
       8/25     0.695G     0.6073     0.4358      1.039         77        640:   7%|7         | 32/441 [00:02<00:24, 16.38it/s]
       8/25     0.695G     0.6073     0.4358      1.039         77        640:   8%|7         | 34/441 [00:02<00:25, 16.28it/s]
       8/25     0.695G     0.6047     0.4331      1.037         35        640:   8%|7         | 34/441 [00:02<00:25, 16.28it/s]
       8/25     0.695G     0.5999     0.4309      1.033         59        640:   8%|7         | 34/441 [00:02<00:25, 16.28it/s]
       8/25     0.695G     0.5999     0.4309      1.033         59        640:   8%|8         | 36/441 [00:02<00:24, 16.81it/s]
       8/25     0.695G     0.5963     0.4293      1.031         26        640:   8%|8         | 36/441 [00:02<00:24, 16.81it/s]
       8/25     0.695G      0.593     0.4277      1.029         25        640:   8%|8         | 36/441 [00:02<00:24, 16.81it/s]
       8/25     0.695G      0.593     0.4277      1.029         25        640:   9%|8         | 38/441 [00:02<00:23, 17.50it/s]
       8/25     0.695G     0.5929     0.4282      1.026         52        640:   9%|8         | 38/441 [00:02<00:23, 17.50it/s]
       8/25     0.695G     0.5929     0.4301      1.026         24        640:   9%|8         | 38/441 [00:02<00:23, 17.50it/s]
       8/25     0.695G     0.5929     0.4301      1.026         24        640:   9%|9         | 40/441 [00:02<00:24, 16.27it/s]
       8/25     0.695G     0.5964     0.4309      1.028         57        640:   9%|9         | 40/441 [00:02<00:24, 16.27it/s]
       8/25     0.695G     0.5936     0.4313      1.026         49        640:   9%|9         | 40/441 [00:02<00:24, 16.27it/s]
       8/25     0.695G     0.5936     0.4313      1.026         49        640:  10%|9         | 42/441 [00:02<00:23, 16.66it/s]
       8/25     0.695G     0.5919     0.4306      1.025         39        640:  10%|9         | 42/441 [00:02<00:23, 16.66it/s]
       8/25     0.695G     0.5882     0.4301      1.023         35        640:  10%|9         | 42/441 [00:02<00:23, 16.66it/s]
       8/25     0.695G     0.5882     0.4301      1.023         35        640:  10%|9         | 44/441 [00:02<00:23, 17.02it/s]
       8/25     0.695G     0.5873     0.4295      1.022         42        640:  10%|9         | 44/441 [00:02<00:23, 17.02it/s]
       8/25     0.695G     0.5873     0.4289       1.02         39        640:  10%|9         | 44/441 [00:02<00:23, 17.02it/s]
       8/25     0.695G     0.5873     0.4289       1.02         39        640:  10%|#         | 46/441 [00:02<00:23, 16.97it/s]
       8/25     0.695G     0.5875     0.4283       1.02         49        640:  10%|#         | 46/441 [00:02<00:23, 16.97it/s]
       8/25     0.695G     0.5878     0.4276       1.02         44        640:  10%|#         | 46/441 [00:02<00:23, 16.97it/s]
       8/25     0.695G     0.5878     0.4276       1.02         44        640:  11%|#         | 48/441 [00:02<00:22, 17.18it/s]
       8/25     0.695G     0.5859     0.4269      1.019         19        640:  11%|#         | 48/441 [00:02<00:22, 17.18it/s]
       8/25     0.695G     0.5879     0.4267      1.021         26        640:  11%|#         | 48/441 [00:02<00:22, 17.18it/s]
       8/25     0.695G     0.5879     0.4267      1.021         26        640:  11%|#1        | 50/441 [00:02<00:23, 16.68it/s]
       8/25     0.695G     0.5876     0.4277      1.021         24        640:  11%|#1        | 50/441 [00:03<00:23, 16.68it/s]
       8/25     0.695G     0.5863     0.4263      1.022         27        640:  11%|#1        | 50/441 [00:03<00:23, 16.68it/s]
       8/25     0.695G     0.5863     0.4263      1.022         27        640:  12%|#1        | 52/441 [00:03<00:23, 16.70it/s]
       8/25     0.695G     0.5857     0.4256      1.021         50        640:  12%|#1        | 52/441 [00:03<00:23, 16.70it/s]
       8/25     0.695G     0.5874     0.4254      1.021         67        640:  12%|#1        | 52/441 [00:03<00:23, 16.70it/s]
       8/25     0.695G     0.5874     0.4254      1.021         67        640:  12%|#2        | 54/441 [00:03<00:23, 16.45it/s]
       8/25     0.695G     0.5865     0.4248       1.02         51        640:  12%|#2        | 54/441 [00:03<00:23, 16.45it/s]
       8/25     0.695G     0.5852     0.4243      1.019         47        640:  12%|#2        | 54/441 [00:03<00:23, 16.45it/s]
       8/25     0.695G     0.5852     0.4243      1.019         47        640:  13%|#2        | 56/441 [00:03<00:23, 16.53it/s]
       8/25     0.695G     0.5849     0.4243      1.018         54        640:  13%|#2        | 56/441 [00:03<00:23, 16.53it/s]
       8/25     0.695G     0.5842     0.4236      1.017         50        640:  13%|#2        | 56/441 [00:03<00:23, 16.53it/s]
       8/25     0.695G     0.5842     0.4236      1.017         50        640:  13%|#3        | 58/441 [00:03<00:22, 17.12it/s]
       8/25     0.695G     0.5853     0.4241      1.018         25        640:  13%|#3        | 58/441 [00:03<00:22, 17.12it/s]
       8/25     0.695G     0.5837     0.4238      1.015         44        640:  13%|#3        | 58/441 [00:03<00:22, 17.12it/s]
       8/25     0.695G     0.5837     0.4238      1.015         44        640:  14%|#3        | 60/441 [00:03<00:22, 16.71it/s]
       8/25     0.695G     0.5874     0.4257      1.019         25        640:  14%|#3        | 60/441 [00:03<00:22, 16.71it/s]
       8/25     0.695G     0.5855     0.4245      1.018         24        640:  14%|#3        | 60/441 [00:03<00:22, 16.71it/s]
       8/25     0.695G     0.5855     0.4245      1.018         24        640:  14%|#4        | 62/441 [00:03<00:22, 16.68it/s]
       8/25     0.695G     0.5843     0.4245      1.017         37        640:  14%|#4        | 62/441 [00:03<00:22, 16.68it/s]
       8/25     0.695G     0.5833     0.4244      1.017         23        640:  14%|#4        | 62/441 [00:03<00:22, 16.68it/s]
       8/25     0.695G     0.5833     0.4244      1.017         23        640:  15%|#4        | 64/441 [00:03<00:23, 16.07it/s]
       8/25     0.695G     0.5809     0.4243      1.017         23        640:  15%|#4        | 64/441 [00:03<00:23, 16.07it/s]
       8/25     0.695G     0.5804     0.4247      1.016         38        640:  15%|#4        | 64/441 [00:03<00:23, 16.07it/s]
       8/25     0.695G     0.5804     0.4247      1.016         38        640:  15%|#4        | 66/441 [00:03<00:22, 16.65it/s]
       8/25     0.695G     0.5811     0.4248      1.016         91        640:  15%|#4        | 66/441 [00:03<00:22, 16.65it/s]
       8/25     0.695G     0.5827     0.4242      1.014         59        640:  15%|#4        | 66/441 [00:04<00:22, 16.65it/s]
       8/25     0.695G     0.5827     0.4242      1.014         59        640:  15%|#5        | 68/441 [00:04<00:22, 16.85it/s]
       8/25     0.695G     0.5815      0.423      1.014         30        640:  15%|#5        | 68/441 [00:04<00:22, 16.85it/s]
       8/25     0.695G     0.5828     0.4226      1.014         48        640:  15%|#5        | 68/441 [00:04<00:22, 16.85it/s]
       8/25     0.695G     0.5828     0.4226      1.014         48        640:  16%|#5        | 70/441 [00:04<00:22, 16.39it/s]
       8/25     0.695G     0.5836      0.424      1.014         47        640:  16%|#5        | 70/441 [00:04<00:22, 16.39it/s]
       8/25     0.695G     0.5818     0.4234      1.013         48        640:  16%|#5        | 70/441 [00:04<00:22, 16.39it/s]
       8/25     0.695G     0.5818     0.4234      1.013         48        640:  16%|#6        | 72/441 [00:04<00:24, 15.18it/s]
       8/25     0.695G     0.5805      0.423      1.011         71        640:  16%|#6        | 72/441 [00:04<00:24, 15.18it/s]
       8/25     0.695G     0.5788      0.422      1.011         53        640:  16%|#6        | 72/441 [00:04<00:24, 15.18it/s]
       8/25     0.695G     0.5788      0.422      1.011         53        640:  17%|#6        | 74/441 [00:04<00:23, 15.93it/s]
       8/25     0.695G     0.5783     0.4212       1.01         53        640:  17%|#6        | 74/441 [00:04<00:23, 15.93it/s]
       8/25     0.695G       0.58     0.4221       1.01         49        640:  17%|#6        | 74/441 [00:04<00:23, 15.93it/s]
       8/25     0.695G       0.58     0.4221       1.01         49        640:  17%|#7        | 76/441 [00:04<00:22, 16.40it/s]
       8/25     0.695G     0.5789     0.4214       1.01         44        640:  17%|#7        | 76/441 [00:04<00:22, 16.40it/s]
       8/25     0.695G     0.5778     0.4208      1.008         40        640:  17%|#7        | 76/441 [00:04<00:22, 16.40it/s]
       8/25     0.695G     0.5778     0.4208      1.008         40        640:  18%|#7        | 78/441 [00:04<00:22, 16.16it/s]
       8/25     0.695G     0.5769     0.4202      1.009         38        640:  18%|#7        | 78/441 [00:04<00:22, 16.16it/s]
       8/25     0.695G     0.5751     0.4191      1.007         57        640:  18%|#7        | 78/441 [00:04<00:22, 16.16it/s]
       8/25     0.695G     0.5751     0.4191      1.007         57        640:  18%|#8        | 80/441 [00:04<00:22, 16.21it/s]
       8/25     0.695G     0.5748     0.4187      1.007         50        640:  18%|#8        | 80/441 [00:04<00:22, 16.21it/s]
       8/25     0.695G     0.5754     0.4187      1.007         57        640:  18%|#8        | 80/441 [00:04<00:22, 16.21it/s]
       8/25     0.695G     0.5754     0.4187      1.007         57        640:  19%|#8        | 82/441 [00:04<00:21, 16.76it/s]
       8/25     0.695G     0.5741     0.4177      1.005         46        640:  19%|#8        | 82/441 [00:04<00:21, 16.76it/s]
       8/25     0.695G     0.5738     0.4174      1.005         43        640:  19%|#8        | 82/441 [00:05<00:21, 16.76it/s]
       8/25     0.695G     0.5738     0.4174      1.005         43        640:  19%|#9        | 84/441 [00:05<00:21, 16.66it/s]
       8/25     0.695G     0.5711     0.4165      1.004         20        640:  19%|#9        | 84/441 [00:05<00:21, 16.66it/s]
       8/25     0.695G     0.5704     0.4166      1.004         29        640:  19%|#9        | 84/441 [00:05<00:21, 16.66it/s]
       8/25     0.695G     0.5718     0.4172      1.004         54        640:  19%|#9        | 84/441 [00:05<00:21, 16.66it/s]
       8/25     0.695G     0.5718     0.4172      1.004         54        640:  20%|#9        | 87/441 [00:05<00:19, 18.07it/s]
       8/25     0.695G     0.5714     0.4172      1.002         61        640:  20%|#9        | 87/441 [00:05<00:19, 18.07it/s]
       8/25     0.695G     0.5705     0.4166      1.001         73        640:  20%|#9        | 87/441 [00:05<00:19, 18.07it/s]
       8/25     0.695G     0.5705     0.4166      1.001         73        640:  20%|##        | 89/441 [00:05<00:20, 17.57it/s]
       8/25     0.695G     0.5716     0.4166      1.001         63        640:  20%|##        | 89/441 [00:05<00:20, 17.57it/s]
       8/25     0.695G       0.57     0.4159          1         28        640:  20%|##        | 89/441 [00:05<00:20, 17.57it/s]
       8/25     0.695G       0.57     0.4159          1         28        640:  21%|##        | 91/441 [00:05<00:19, 17.94it/s]
       8/25     0.695G     0.5696     0.4153     0.9991         42        640:  21%|##        | 91/441 [00:05<00:19, 17.94it/s]
       8/25     0.695G     0.5707     0.4156     0.9994         58        640:  21%|##        | 91/441 [00:05<00:19, 17.94it/s]
       8/25     0.695G     0.5707     0.4156     0.9994         58        640:  21%|##1       | 93/441 [00:05<00:19, 17.86it/s]
       8/25     0.695G     0.5695     0.4149      0.998         60        640:  21%|##1       | 93/441 [00:05<00:19, 17.86it/s]
       8/25     0.695G     0.5677     0.4151     0.9974         26        640:  21%|##1       | 93/441 [00:05<00:19, 17.86it/s]
       8/25     0.695G     0.5674     0.4149     0.9977         32        640:  21%|##1       | 93/441 [00:05<00:19, 17.86it/s]
       8/25     0.695G     0.5674     0.4149     0.9977         32        640:  22%|##1       | 96/441 [00:05<00:19, 17.34it/s]
       8/25     0.695G     0.5676     0.4146     0.9982         23        640:  22%|##1       | 96/441 [00:05<00:19, 17.34it/s]
       8/25     0.695G     0.5661     0.4135     0.9975         38        640:  22%|##1       | 96/441 [00:05<00:19, 17.34it/s]
       8/25     0.695G     0.5661     0.4135     0.9975         38        640:  22%|##2       | 98/441 [00:05<00:20, 17.05it/s]
       8/25     0.695G     0.5684     0.4135     0.9993         25        640:  22%|##2       | 98/441 [00:05<00:20, 17.05it/s]
       8/25     0.695G     0.5716     0.4136      1.002         26        640:  22%|##2       | 98/441 [00:05<00:20, 17.05it/s]
       8/25     0.695G     0.5716     0.4136      1.002         26        640:  23%|##2       | 100/441 [00:05<00:19, 17.27it/s]
       8/25     0.695G     0.5715     0.4134      1.002         60        640:  23%|##2       | 100/441 [00:05<00:19, 17.27it/s]
       8/25     0.695G      0.571      0.413      1.002         59        640:  23%|##2       | 100/441 [00:06<00:19, 17.27it/s]
       8/25     0.695G      0.571      0.413      1.002         59        640:  23%|##3       | 102/441 [00:06<00:19, 17.55it/s]
       8/25     0.695G     0.5712     0.4129      1.001         44        640:  23%|##3       | 102/441 [00:06<00:19, 17.55it/s]
       8/25     0.695G     0.5697     0.4115          1         39        640:  23%|##3       | 102/441 [00:06<00:19, 17.55it/s]
       8/25     0.695G     0.5697     0.4115          1         39        640:  24%|##3       | 104/441 [00:06<00:21, 15.32it/s]
       8/25     0.695G     0.5695     0.4112     0.9996         30        640:  24%|##3       | 104/441 [00:06<00:21, 15.32it/s]
       8/25     0.695G     0.5699     0.4115     0.9994         37        640:  24%|##3       | 104/441 [00:06<00:21, 15.32it/s]
       8/25     0.695G     0.5699     0.4115     0.9994         37        640:  24%|##4       | 106/441 [00:06<00:22, 15.14it/s]
       8/25     0.695G     0.5696     0.4112     0.9984         72        640:  24%|##4       | 106/441 [00:06<00:22, 15.14it/s]
       8/25     0.695G     0.5695     0.4113      0.999         25        640:  24%|##4       | 106/441 [00:06<00:22, 15.14it/s]
       8/25     0.695G     0.5695     0.4113      0.999         25        640:  24%|##4       | 108/441 [00:06<00:21, 15.46it/s]
       8/25     0.695G     0.5697     0.4114     0.9986         58        640:  24%|##4       | 108/441 [00:06<00:21, 15.46it/s]
       8/25     0.695G     0.5725     0.4123          1         64        640:  24%|##4       | 108/441 [00:06<00:21, 15.46it/s]
       8/25     0.695G     0.5725     0.4123          1         64        640:  25%|##4       | 110/441 [00:06<00:21, 15.56it/s]
       8/25     0.695G     0.5729     0.4132          1         48        640:  25%|##4       | 110/441 [00:06<00:21, 15.56it/s]
       8/25     0.695G     0.5725     0.4131     0.9996         61        640:  25%|##4       | 110/441 [00:06<00:21, 15.56it/s]
       8/25     0.695G     0.5725     0.4131     0.9996         61        640:  25%|##5       | 112/441 [00:06<00:20, 15.69it/s]
       8/25     0.695G     0.5734     0.4128          1         32        640:  25%|##5       | 112/441 [00:06<00:20, 15.69it/s]
       8/25     0.695G     0.5734      0.413     0.9995         67        640:  25%|##5       | 112/441 [00:06<00:20, 15.69it/s]
       8/25     0.695G     0.5734      0.413     0.9995         67        640:  26%|##5       | 114/441 [00:06<00:19, 16.55it/s]
       8/25     0.695G     0.5739     0.4132     0.9993         61        640:  26%|##5       | 114/441 [00:06<00:19, 16.55it/s]
       8/25     0.695G     0.5744     0.4135     0.9998         59        640:  26%|##5       | 114/441 [00:06<00:19, 16.55it/s]
       8/25     0.695G     0.5744     0.4135     0.9998         59        640:  26%|##6       | 116/441 [00:06<00:19, 16.78it/s]
       8/25     0.695G     0.5731     0.4131     0.9993         34        640:  26%|##6       | 116/441 [00:06<00:19, 16.78it/s]
       8/25     0.695G     0.5729     0.4128     0.9993         46        640:  26%|##6       | 116/441 [00:07<00:19, 16.78it/s]
       8/25     0.695G     0.5729     0.4128     0.9993         46        640:  27%|##6       | 118/441 [00:07<00:18, 17.25it/s]
       8/25     0.695G     0.5732     0.4131     0.9999         21        640:  27%|##6       | 118/441 [00:07<00:18, 17.25it/s]
       8/25     0.695G     0.5729     0.4135     0.9989         78        640:  27%|##6       | 118/441 [00:07<00:18, 17.25it/s]
       8/25     0.695G      0.574     0.4145     0.9988        101        640:  27%|##6       | 118/441 [00:07<00:18, 17.25it/s]
       8/25     0.695G      0.574     0.4145     0.9988        101        640:  27%|##7       | 121/441 [00:07<00:17, 18.22it/s]
       8/25     0.695G      0.574     0.4151          1         24        640:  27%|##7       | 121/441 [00:07<00:17, 18.22it/s]
       8/25     0.695G     0.5739      0.415          1         46        640:  27%|##7       | 121/441 [00:07<00:17, 18.22it/s]
       8/25     0.695G     0.5739      0.415          1         46        640:  28%|##7       | 123/441 [00:07<00:17, 18.20it/s]
       8/25     0.695G     0.5728     0.4148     0.9995         32        640:  28%|##7       | 123/441 [00:07<00:17, 18.20it/s]
